MPIO,AÑO,Población_menor,Cantidad,tasa
47692,2020,2092,0,0.0
47692,2021,2086,0,0.0
47692,2022,2057,0,0.0
47692,2023,2024,0,0.0
47703,2020,1421,0,0.0
47703,2021,1426,0,0.0
47703,2022,1415,0,0.0
47703,2023,1401,0,0.0
47707,2020,2671,0,0.0
47707,2021,2629,0,0.0
47707,2022,2591,0,0.0
47707,2023,2548,0,0.0
47720,2020,1033,0,0.0
47720,2021,1018,0,0.0
47720,2022,1001,0,0.0
47720,2023,987,0,0.0
47745,2020,2783,2,71.86
47745,2021,2770,0,0.0
47745,2022,2735,2,73.13
47745,2023,2700,0,0.0
47798,2020,1286,0,0.0
47798,2021,1271,0,0.0
47798,2022,1253,0,0.0
47798,2023,1239,0,0.0
47960,2020,1008,0,0.0
47960,2021,997,0,0.0
47960,2022,982,0,0.0
47960,2023,966,0,0.0
47980,2020,7879,2,25.38
47980,2021,7857,1,12.73
47980,2022,7754,4,51.59
47980,2023,7641,2,26.17
50001,2020,40045,1,2.5
50001,2021,39555,3,7.58
50001,2022,38820,5,12.88
50001,2023,38102,5,13.12
50006,2020,7034,0,0.0
50006,2021,6945,0,0.0
50006,2022,6811,0,0.0
50006,2023,6688,0,0.0
50110,2020,672,0,0.0
50110,2021,665,0,0.0
50110,2022,657,0,0.0
50110,2023,647,0,0.0
50124,2020,597,0,0.0
50124,2021,589,0,0.0
50124,2022,582,0,0.0
50124,2023,571,0,0.0
50150,2020,1361,0,0.0
50150,2021,1353,0,0.0
50150,2022,1329,0,0.0
50150,2023,1310,0,0.0
50223,2020,502,0,0.0
50223,2021,499,0,0.0
50223,2022,493,0,0.0
50223,2023,479,0,0.0
50226,2020,1906,0,0.0
50226,2021,1881,0,0.0
50226,2022,1847,0,0.0
50226,2023,1822,0,0.0
50245,2020,93,0,0.0
50245,2021,93,0,0.0
50245,2022,88,0,0.0
50245,2023,88,0,0.0
50251,2020,690,0,0.0
50251,2021,680,0,0.0
50251,2022,669,0,0.0
50251,2023,655,0,0.0
50270,2020,281,0,0.0
50270,2021,274,0,0.0
50270,2022,270,0,0.0
50270,2023,268,0,0.0
50287,2020,1024,0,0.0
50287,2021,1013,0,0.0
50287,2022,996,0,0.0
50287,2023,979,0,0.0
50313,2020,6037,1,16.56
50313,2021,5970,1,16.75
50313,2022,5864,1,17.05
50313,2023,5765,2,34.69
50318,2020,1214,0,0.0
50318,2021,1199,0,0.0
50318,2022,1179,0,0.0
50318,2023,1157,0,0.0
50325,2020,1084,0,0.0
50325,2021,1071,0,0.0
50325,2022,1056,3,284.09
50325,2023,1047,2,191.02
50330,2020,1044,0,0.0
50330,2021,1032,0,0.0
50330,2022,1017,0,0.0
50330,2023,1004,0,0.0
50350,2020,3173,0,0.0
50350,2021,3140,0,0.0
50350,2022,3092,1,32.34
50350,2023,3053,0,0.0
50370,2020,817,0,0.0
50370,2021,805,0,0.0
50370,2022,794,0,0.0
50370,2023,781,0,0.0
50400,2020,1013,0,0.0
50400,2021,999,0,0.0
50400,2022,981,0,0.0
50400,2023,965,0,0.0
50450,2020,888,0,0.0
50450,2021,877,0,0.0
50450,2022,865,0,0.0
50450,2023,851,0,0.0
50568,2020,5706,2,35.05
50568,2021,5685,4,70.36
50568,2022,5616,4,71.23
50568,2023,5555,3,54.01
50573,2020,2963,1,33.75
50573,2021,2932,0,0.0
50573,2022,2885,1,34.66
50573,2023,2839,1,35.22
50577,2020,926,0,0.0
50577,2021,917,0,0.0
50577,2022,901,0,0.0
50577,2023,890,0,0.0
50590,2020,1234,0,0.0
50590,2021,1203,0,0.0
50590,2022,1185,0,0.0
50590,2023,1163,0,0.0
50606,2020,1463,0,0.0
50606,2021,1444,0,0.0
50606,2022,1414,0,0.0
50606,2023,1389,0,0.0
50680,2020,1324,0,0.0
50680,2021,1316,0,0.0
50680,2022,1295,0,0.0
50680,2023,1279,0,0.0
50683,2020,637,0,0.0
50683,2021,623,0,0.0
50683,2022,614,0,0.0
50683,2023,607,0,0.0
50686,2020,126,0,0.0
50686,2021,126,0,0.0
50686,2022,126,0,0.0
50686,2023,122,0,0.0
50689,2020,2228,0,0.0
50689,2021,2212,0,0.0
50689,2022,2175,0,0.0
50689,2023,2135,0,0.0
50711,2020,1543,0,0.0
50711,2021,1518,0,0.0
50711,2022,1492,0,0.0
50711,2023,1470,0,0.0
52001,2020,24244,1,4.12
52001,2021,23937,2,8.36
52001,2022,23409,1,4.27
52001,2023,22851,0,0.0
52019,2020,584,0,0.0
52019,2021,574,0,0.0
52019,2022,562,0,0.0
52019,2023,548,0,0.0
52022,2020,509,0,0.0
52022,2021,506,0,0.0
52022,2022,494,0,0.0
52022,2023,480,0,0.0
52036,2020,439,0,0.0
52036,2021,424,0,0.0
52036,2022,416,0,0.0
52036,2023,409,0,0.0
52051,2020,585,0,0.0
52051,2021,586,0,0.0
52051,2022,571,0,0.0
52051,2023,560,0,0.0
52079,2020,7373,1,13.56
52079,2021,7330,0,0.0
52079,2022,7203,0,0.0
52079,2023,7071,0,0.0
52083,2020,394,0,0.0
52083,2021,388,0,0.0
52083,2022,381,0,0.0
52083,2023,373,0,0.0
52110,2020,1511,0,0.0
52110,2021,1491,0,0.0
52110,2022,1457,0,0.0
52110,2023,1425,0,0.0
52203,2020,490,0,0.0
52203,2021,480,0,0.0
52203,2022,471,0,0.0
52203,2023,459,0,0.0
52207,2020,683,0,0.0
52207,2021,675,0,0.0
52207,2022,657,0,0.0
52207,2023,641,0,0.0
52210,2020,517,0,0.0
52210,2021,510,0,0.0
52210,2022,499,0,0.0
52210,2023,488,0,0.0
52215,2020,1231,0,0.0
52215,2021,1218,0,0.0
52215,2022,1192,0,0.0
52215,2023,1169,0,0.0
52224,2020,724,0,0.0
52224,2021,714,0,0.0
52224,2022,703,0,0.0
52224,2023,684,0,0.0
52227,2020,3115,0,0.0
52227,2021,3084,0,0.0
52227,2022,3017,0,0.0
52227,2023,2949,0,0.0
52233,2020,383,0,0.0
52233,2021,374,0,0.0
52233,2022,365,0,0.0
52233,2023,359,0,0.0
52240,2020,1044,0,0.0
52240,2021,1029,0,0.0
52240,2022,1005,0,0.0
52240,2023,980,0,0.0
52250,2020,3020,0,0.0
52250,2021,2981,0,0.0
52250,2022,2934,0,0.0
52250,2023,2877,0,0.0
52254,2020,336,0,0.0
52254,2021,331,0,0.0
52254,2022,325,0,0.0
52254,2023,316,0,0.0
52256,2020,701,0,0.0
52256,2021,693,0,0.0
52256,2022,677,0,0.0
52256,2023,660,0,0.0
52258,2020,829,0,0.0
52258,2021,821,0,0.0
52258,2022,801,0,0.0
52258,2023,785,0,0.0
52260,2020,799,0,0.0
52260,2021,785,0,0.0
52260,2022,770,0,0.0
52260,2023,750,0,0.0
52287,2020,379,0,0.0
52287,2021,374,0,0.0
52287,2022,367,0,0.0
52287,2023,360,0,0.0
52317,2020,1290,0,0.0
52317,2021,1270,0,0.0
52317,2022,1241,0,0.0
52317,2023,1213,0,0.0
52320,2020,626,0,0.0
52320,2021,617,0,0.0
52320,2022,602,0,0.0
52320,2023,589,0,0.0
52323,2020,371,0,0.0
52323,2021,368,0,0.0
52323,2022,357,0,0.0
52323,2023,348,0,0.0
52352,2020,562,0,0.0
52352,2021,556,0,0.0
52352,2022,543,0,0.0
52352,2023,531,0,0.0
52354,2020,375,0,0.0
52354,2021,365,0,0.0
52354,2022,359,0,0.0
52354,2023,348,0,0.0
52356,2020,9025,0,0.0
52356,2021,8906,0,0.0
52356,2022,8717,0,0.0
52356,2023,8523,0,0.0
52378,2020,1115,0,0.0
52378,2021,1097,0,0.0
52378,2022,1070,0,0.0
52378,2023,1046,0,0.0
52381,2020,563,0,0.0
52381,2021,554,0,0.0
52381,2022,543,0,0.0
52381,2023,530,0,0.0
52385,2020,578,0,0.0
52385,2021,568,0,0.0
52385,2022,556,0,0.0
52385,2023,542,0,0.0
52390,2020,911,0,0.0
52390,2021,898,0,0.0
52390,2022,884,0,0.0
52390,2023,871,0,0.0
52399,2020,2082,0,0.0
52399,2021,2056,0,0.0
52399,2022,2007,0,0.0
52399,2023,1962,0,0.0
52405,2020,646,0,0.0
52405,2021,638,0,0.0
52405,2022,627,0,0.0
52405,2023,613,0,0.0
52411,2020,495,0,0.0
52411,2021,483,0,0.0
52411,2022,471,0,0.0
52411,2023,463,0,0.0
52418,2020,676,0,0.0
52418,2021,667,0,0.0
52418,2022,652,0,0.0
52418,2023,635,0,0.0
52427,2020,3640,0,0.0
52427,2021,3626,1,27.58
52427,2022,3567,0,0.0
52427,2023,3506,0,0.0
52435,2020,653,0,0.0
52435,2021,647,0,0.0
52435,2022,634,0,0.0
52435,2023,619,0,0.0
52473,2020,1040,0,0.0
52473,2021,1034,0,0.0
52473,2022,1018,0,0.0
52473,2023,994,0,0.0
52480,2020,293,0,0.0
52480,2021,285,0,0.0
52480,2022,278,0,0.0
52480,2023,276,0,0.0
52490,2020,3219,0,0.0
52490,2021,3184,0,0.0
52490,2022,3132,0,0.0
52490,2023,3079,1,32.48
52506,2020,440,0,0.0
52506,2021,438,0,0.0
52506,2022,427,0,0.0
52506,2023,418,0,0.0
52520,2020,1537,0,0.0
52520,2021,1525,0,0.0
52520,2022,1495,0,0.0
52520,2023,1467,0,0.0
52540,2020,609,0,0.0
52540,2021,601,0,0.0
52540,2022,591,0,0.0
52540,2023,577,0,0.0
52560,2020,866,0,0.0
52560,2021,849,0,0.0
52560,2022,829,0,0.0
52560,2023,812,0,0.0
52565,2020,415,0,0.0
52565,2021,412,0,0.0
52565,2022,404,0,0.0
52565,2023,393,0,0.0
52573,2020,609,0,0.0
52573,2021,594,0,0.0
52573,2022,582,0,0.0
52573,2023,570,0,0.0
52585,2020,1131,0,0.0
52585,2021,1119,0,0.0
52585,2022,1092,0,0.0
52585,2023,1067,0,0.0
52612,2020,2306,1,43.37
52612,2021,2288,0,0.0
52612,2022,2247,0,0.0
52612,2023,2203,1,45.39
52621,2020,1572,0,0.0
52621,2021,1561,0,0.0
52621,2022,1539,0,0.0
52621,2023,1512,1,66.14
52678,2020,1704,0,0.0
52678,2021,1670,0,0.0
52678,2022,1631,0,0.0
52678,2023,1594,0,0.0
52683,2020,1084,0,0.0
52683,2021,1060,0,0.0
52683,2022,1037,0,0.0
52683,2023,1009,0,0.0
52685,2020,642,0,0.0
52685,2021,631,0,0.0
52685,2022,615,0,0.0
52685,2023,605,0,0.0
52687,2020,1092,0,0.0
52687,2021,1079,0,0.0
52687,2022,1057,0,0.0
52687,2023,1031,0,0.0
52693,2020,896,0,0.0
52693,2021,876,0,0.0
52693,2022,858,0,0.0
52693,2023,839,0,0.0
52694,2020,450,0,0.0
52694,2021,446,0,0.0
52694,2022,433,0,0.0
52694,2023,424,0,0.0
52696,2020,1677,0,0.0
52696,2021,1663,0,0.0
52696,2022,1638,0,0.0
52696,2023,1609,0,0.0
52699,2020,800,0,0.0
52699,2021,791,0,0.0
52699,2022,773,0,0.0
52699,2023,760,0,0.0
52720,2020,417,0,0.0
52720,2021,413,0,0.0
52720,2022,404,0,0.0
52720,2023,392,0,0.0
52786,2020,883,0,0.0
52786,2021,865,0,0.0
52786,2022,847,0,0.0
52786,2023,826,0,0.0
52788,2020,836,0,0.0
52788,2021,827,0,0.0
52788,2022,806,0,0.0
52788,2023,788,0,0.0
52835,2020,26058,4,15.35
52835,2021,25845,1,3.87
52835,2022,25358,2,7.89
52835,2023,24853,4,16.09
52838,2020,2874,0,0.0
52838,2021,2838,0,0.0
52838,2022,2776,0,0.0
52838,2023,2705,1,36.97
52885,2020,684,0,0.0
52885,2021,673,0,0.0
52885,2022,663,0,0.0
52885,2023,647,0,0.0
54001,2020,58829,1,1.7
54001,2021,58925,3,5.09
54001,2022,58267,5,8.58
54001,2023,57274,0,0.0
54003,2020,3325,0,0.0
54003,2021,3326,0,0.0
54003,2022,3299,0,0.0
54003,2023,3228,0,0.0
54051,2020,843,0,0.0
54051,2021,845,0,0.0
54051,2022,833,0,0.0
54051,2023,821,0,0.0
54099,2020,668,0,0.0
54099,2021,670,0,0.0
54099,2022,664,0,0.0
54099,2023,653,0,0.0
54109,2020,791,0,0.0
54109,2021,793,0,0.0
54109,2022,786,0,0.0
54109,2023,777,0,0.0
54125,2020,266,0,0.0
54125,2021,267,0,0.0
54125,2022,265,0,0.0
54125,2023,258,0,0.0
54128,2020,981,0,0.0
54128,2021,979,0,0.0
54128,2022,972,0,0.0
54128,2023,950,0,0.0
54172,2020,1390,0,0.0
54172,2021,1393,0,0.0
54172,2022,1374,0,0.0
54172,2023,1354,0,0.0
54174,2020,1108,0,0.0
54174,2021,1112,0,0.0
54174,2022,1103,0,0.0
54174,2023,1086,0,0.0
54206,2020,2140,0,0.0
54206,2021,2147,1,46.58
54206,2022,2127,0,0.0
54206,2023,2100,0,0.0
54223,2020,630,0,0.0
54223,2021,629,0,0.0
54223,2022,618,0,0.0
54223,2023,608,0,0.0
54239,2020,359,0,0.0
54239,2021,360,0,0.0
54239,2022,360,0,0.0
54239,2023,352,0,0.0
54245,2020,1569,0,0.0
54245,2021,1568,0,0.0
54245,2022,1553,0,0.0
54245,2023,1534,0,0.0
54250,2020,2949,0,0.0
54250,2021,2983,1,33.52
54250,2022,2959,1,33.8
54250,2023,2927,0,0.0
54261,2020,2736,0,0.0
54261,2021,2755,0,0.0
54261,2022,2731,0,0.0
54261,2023,2688,0,0.0
54313,2020,474,0,0.0
54313,2021,470,0,0.0
54313,2022,465,0,0.0
54313,2023,458,0,0.0
54344,2020,1405,0,0.0
54344,2021,1409,0,0.0
54344,2022,1398,0,0.0
54344,2023,1385,0,0.0
54347,2020,613,0,0.0
54347,2021,620,0,0.0
54347,2022,609,0,0.0
54347,2023,598,0,0.0
54377,2020,540,0,0.0
54377,2021,540,0,0.0
54377,2022,532,0,0.0
54377,2023,522,0,0.0
54385,2020,1432,0,0.0
54385,2021,1441,0,0.0
54385,2022,1430,0,0.0
54385,2023,1408,0,0.0
54398,2020,802,0,0.0
54398,2021,804,0,0.0
54398,2022,793,0,0.0
54398,2023,785,0,0.0
54405,2020,7236,0,0.0
54405,2021,7288,1,13.72
54405,2022,7212,0,0.0
54405,2023,7092,0,0.0
54418,2020,407,0,0.0
54418,2021,410,0,0.0
54418,2022,406,0,0.0
54418,2023,399,0,0.0
54480,2020,375,0,0.0
54480,2021,378,0,0.0
54480,2022,376,0,0.0
54480,2023,369,0,0.0
54498,2020,9811,0,0.0
54498,2021,9834,0,0.0
54498,2022,9726,0,0.0
54498,2023,9567,0,0.0
54518,2020,3288,0,0.0
54518,2021,3290,0,0.0
54518,2022,3251,0,0.0
54518,2023,3195,0,0.0
54520,2020,479,0,0.0
54520,2021,477,0,0.0
54520,2022,472,0,0.0
54520,2023,469,0,0.0
54553,2020,953,0,0.0
54553,2021,968,0,0.0
54553,2022,958,0,0.0
54553,2023,941,0,0.0
54599,2020,469,0,0.0
54599,2021,467,0,0.0
54599,2022,462,0,0.0
54599,2023,459,0,0.0
54660,2020,836,0,0.0
54660,2021,832,0,0.0
54660,2022,826,0,0.0
54660,2023,809,0,0.0
54670,2020,1628,0,0.0
54670,2021,1658,0,0.0
54670,2022,1648,0,0.0
54670,2023,1642,0,0.0
54673,2020,721,0,0.0
54673,2021,723,0,0.0
54673,2022,715,0,0.0
54673,2023,705,0,0.0
54680,2020,277,0,0.0
54680,2021,281,0,0.0
54680,2022,278,0,0.0
54680,2023,269,1,371.75
54720,2020,2883,0,0.0
54720,2021,2896,0,0.0
54720,2022,2869,0,0.0
54720,2023,2837,1,35.25
54743,2020,650,0,0.0
54743,2021,654,0,0.0
54743,2022,648,0,0.0
54743,2023,634,0,0.0
54800,2020,2211,0,0.0
54800,2021,2218,0,0.0
54800,2022,2200,0,0.0
54800,2023,2177,0,0.0
54810,2020,7200,2,27.78
54810,2021,7255,5,68.92
54810,2022,7201,1,13.89
54810,2023,7117,0,0.0
54820,2020,1365,0,0.0
54820,2021,1366,0,0.0
54820,2022,1351,0,0.0
54820,2023,1327,1,75.36
54871,2020,563,0,0.0
54871,2021,566,0,0.0
54871,2022,556,0,0.0
54871,2023,554,0,0.0
54874,2020,8794,1,11.37
54874,2021,8805,0,0.0
54874,2022,8709,0,0.0
54874,2023,8562,0,0.0
63001,2020,17024,0,0.0
63001,2021,16932,0,0.0
63001,2022,16662,0,0.0
63001,2023,16334,0,0.0
63111,2020,232,0,0.0
63111,2021,229,0,0.0
63111,2022,225,0,0.0
63111,2023,221,0,0.0
63130,2020,4476,0,0.0
63130,2021,4451,0,0.0
63130,2022,4383,0,0.0
63130,2023,4297,0,0.0
63190,2020,1761,0,0.0
63190,2021,1750,0,0.0
63190,2022,1726,0,0.0
63190,2023,1692,0,0.0
63212,2020,433,0,0.0
63212,2021,430,0,0.0
63212,2022,423,0,0.0
63212,2023,420,0,0.0
63272,2020,675,0,0.0
63272,2021,671,0,0.0
63272,2022,659,0,0.0
63272,2023,645,0,0.0
63302,2020,483,0,0.0
63302,2021,477,1,209.64
63302,2022,469,0,0.0
63302,2023,460,0,0.0
63401,2020,2251,0,0.0
63401,2021,2243,1,44.58
63401,2022,2211,0,0.0
63401,2023,2174,0,0.0
63470,2020,2483,0,0.0
63470,2021,2470,0,0.0
63470,2022,2432,0,0.0
63470,2023,2380,0,0.0
63548,2020,357,0,0.0
63548,2021,354,0,0.0
63548,2022,348,0,0.0
63548,2023,347,0,0.0
63594,2020,1957,0,0.0
63594,2021,1943,0,0.0
63594,2022,1912,0,0.0
63594,2023,1873,0,0.0
63690,2020,583,0,0.0
63690,2021,575,0,0.0
63690,2022,569,0,0.0
63690,2023,560,0,0.0
66001,2020,28522,1,3.51
66001,2021,28182,0,0.0
66001,2022,27527,1,3.63
66001,2023,26821,0,0.0
66045,2020,804,0,0.0
66045,2021,787,0,0.0
66045,2022,767,0,0.0
66045,2023,751,1,133.16
66075,2020,428,0,0.0
66075,2021,423,0,0.0
66075,2022,411,0,0.0
66075,2023,403,0,0.0
66088,2020,1743,0,0.0
66088,2021,1713,0,0.0
66088,2022,1679,0,0.0
66088,2023,1630,0,0.0
66170,2020,13680,0,0.0
66170,2021,13554,0,0.0
66170,2022,13250,0,0.0
66170,2023,12921,1,7.74
66318,2020,788,0,0.0
66318,2021,783,0,0.0
66318,2022,758,0,0.0
66318,2023,742,0,0.0
66383,2020,506,0,0.0
66383,2021,493,0,0.0
66383,2022,483,0,0.0
66383,2023,474,0,0.0
66400,2020,1785,0,0.0
66400,2021,1757,0,0.0
66400,2022,1721,1,58.11
66400,2023,1671,1,59.84
66440,2020,1202,0,0.0
66440,2021,1180,0,0.0
66440,2022,1150,0,0.0
66440,2023,1121,0,0.0
66456,2020,2510,1,39.84
66456,2021,2457,0,0.0
66456,2022,2396,3,125.21
66456,2023,2337,0,0.0
66572,2020,3012,5,166.0
66572,2021,2960,4,135.14
66572,2022,2887,10,346.38
66572,2023,2818,5,177.43
66594,2020,2251,0,0.0
66594,2021,2213,0,0.0
66594,2022,2158,0,0.0
66594,2023,2105,0,0.0
66682,2020,4675,0,0.0
66682,2021,4615,0,0.0
66682,2022,4509,0,0.0
66682,2023,4395,1,22.75
66687,2020,792,0,0.0
66687,2021,771,0,0.0
66687,2022,753,0,0.0
66687,2023,732,0,0.0
68001,2020,36916,0,0.0
68001,2021,36361,0,0.0
68001,2022,35688,0,0.0
68001,2023,34928,0,0.0
68013,2020,113,0,0.0
68013,2021,110,0,0.0
68013,2022,113,0,0.0
68013,2023,108,0,0.0
68020,2020,249,0,0.0
68020,2021,242,0,0.0
68020,2022,235,0,0.0
68020,2023,230,0,0.0
68051,2020,588,0,0.0
68051,2021,576,0,0.0
68051,2022,567,0,0.0
68051,2023,552,0,0.0
68077,2020,2243,0,0.0
68077,2021,2212,0,0.0
68077,2022,2171,0,0.0
68077,2023,2131,0,0.0
68079,2020,768,0,0.0
68079,2021,751,0,0.0
68079,2022,736,0,0.0
68079,2023,720,0,0.0
68081,2020,17573,1,5.69
68081,2021,17302,1,5.78
68081,2022,17010,0,0.0
68081,2023,16673,2,12.0
68092,2020,532,0,0.0
68092,2021,526,0,0.0
68092,2022,512,0,0.0
68092,2023,499,0,0.0
68101,2020,758,0,0.0
68101,2021,740,0,0.0
68101,2022,731,0,0.0
68101,2023,714,0,0.0
68121,2020,123,0,0.0
68121,2021,120,0,0.0
68121,2022,115,0,0.0
68121,2023,116,0,0.0
68132,2020,232,0,0.0
68132,2021,227,0,0.0
68132,2022,224,0,0.0
68132,2023,217,0,0.0
68147,2020,345,0,0.0
68147,2021,339,0,0.0
68147,2022,331,0,0.0
68147,2023,325,0,0.0
68152,2020,331,0,0.0
68152,2021,324,0,0.0
68152,2022,312,0,0.0
68152,2023,306,0,0.0
68160,2020,144,0,0.0
68160,2021,138,0,0.0
68160,2022,140,0,0.0
68160,2023,137,0,0.0
68162,2020,558,0,0.0
68162,2021,548,0,0.0
68162,2022,537,0,0.0
68162,2023,523,0,0.0
68167,2020,898,0,0.0
68167,2021,879,1,113.77
68167,2022,863,0,0.0
68167,2023,845,0,0.0
68169,2020,216,0,0.0
68169,2021,212,0,0.0
68169,2022,206,0,0.0
68169,2023,206,0,0.0
68176,2020,206,0,0.0
68176,2021,202,0,0.0
68176,2022,202,0,0.0
68176,2023,194,0,0.0
68179,2020,246,0,0.0
68179,2021,239,0,0.0
68179,2022,236,0,0.0
68179,2023,230,0,0.0
68190,2020,2731,0,0.0
68190,2021,2711,0,0.0
68190,2022,2661,0,0.0
68190,2023,2616,0,0.0
68207,2020,429,1,233.1
68207,2021,420,0,0.0
68207,2022,413,0,0.0
68207,2023,404,0,0.0
68209,2020,312,0,0.0
68209,2021,303,0,0.0
68209,2022,299,0,0.0
68209,2023,293,0,0.0
68211,2020,209,0,0.0
68211,2021,204,0,0.0
68211,2022,201,0,0.0
68211,2023,195,0,0.0
68217,2020,432,0,0.0
68217,2021,421,0,0.0
68217,2022,409,0,0.0
68217,2023,400,0,0.0
68229,2020,977,0,0.0
68229,2021,956,0,0.0
68229,2022,936,0,0.0
68229,2023,913,0,0.0
68235,2020,1795,0,0.0
68235,2021,1776,0,0.0
68235,2022,1751,0,0.0
68235,2023,1721,0,0.0
68245,2020,135,0,0.0
68245,2021,138,0,0.0
68245,2022,134,0,0.0
68245,2023,131,0,0.0
68250,2020,438,0,0.0
68250,2021,423,0,0.0
68250,2022,418,0,0.0
68250,2023,411,0,0.0
68255,2020,1153,0,0.0
68255,2021,1130,0,0.0
68255,2022,1107,0,0.0
68255,2023,1083,0,0.0
68264,2020,231,0,0.0
68264,2021,228,0,0.0
68264,2022,224,0,0.0
68264,2023,224,0,0.0
68266,2020,237,0,0.0
68266,2021,227,0,0.0
68266,2022,224,0,0.0
68266,2023,214,0,0.0
68271,2020,376,0,0.0
68271,2021,377,0,0.0
68271,2022,368,0,0.0
68271,2023,363,0,0.0
68276,2020,20220,1,4.95
68276,2021,20440,0,0.0
68276,2022,20117,0,0.0
68276,2023,19784,2,10.11
68296,2020,237,0,0.0
68296,2021,232,0,0.0
68296,2022,226,0,0.0
68296,2023,222,0,0.0
68298,2020,355,0,0.0
68298,2021,348,0,0.0
68298,2022,343,0,0.0
68298,2023,332,0,0.0
68307,2020,12312,0,0.0
68307,2021,12249,0,0.0
68307,2022,12035,0,0.0
68307,2023,11821,0,0.0
68318,2020,452,0,0.0
68318,2021,442,0,0.0
68318,2022,439,0,0.0
68318,2023,428,0,0.0
68320,2020,261,0,0.0
68320,2021,254,0,0.0
68320,2022,247,0,0.0
68320,2023,244,0,0.0
68322,2020,164,0,0.0
68322,2021,162,0,0.0
68322,2022,159,0,0.0
68322,2023,153,0,0.0
68324,2020,190,0,0.0
68324,2021,185,0,0.0
68324,2022,182,0,0.0
68324,2023,176,0,0.0
68327,2020,350,0,0.0
68327,2021,342,0,0.0
68327,2022,338,0,0.0
68327,2023,332,0,0.0
68344,2020,180,0,0.0
68344,2021,172,0,0.0
68344,2022,169,0,0.0
68344,2023,164,0,0.0
68368,2020,180,0,0.0
68368,2021,179,0,0.0
68368,2022,174,0,0.0
68368,2023,169,0,0.0
68370,2020,120,0,0.0
68370,2021,119,0,0.0
68370,2022,114,0,0.0
68370,2023,114,0,0.0
68377,2020,434,0,0.0
68377,2021,429,0,0.0
68377,2022,422,0,0.0
68377,2023,414,0,0.0
68385,2020,766,0,0.0
68385,2021,744,0,0.0
68385,2022,731,0,0.0
68385,2023,716,0,0.0
68397,2020,270,0,0.0
68397,2021,265,0,0.0
68397,2022,261,0,0.0
68397,2023,252,0,0.0
68406,2020,3427,0,0.0
68406,2021,3412,0,0.0
68406,2022,3356,0,0.0
68406,2023,3297,0,0.0
68418,2020,1219,0,0.0
68418,2021,1209,0,0.0
68418,2022,1183,0,0.0
68418,2023,1162,0,0.0
68425,2020,158,0,0.0
68425,2021,155,0,0.0
68425,2022,150,0,0.0
68425,2023,149,0,0.0
68432,2020,1395,0,0.0
68432,2021,1362,0,0.0
68432,2022,1339,0,0.0
68432,2023,1309,0,0.0
68444,2020,359,0,0.0
68444,2021,355,0,0.0
68444,2022,352,0,0.0
68444,2023,343,0,0.0
68464,2020,916,0,0.0
68464,2021,891,0,0.0
68464,2022,872,0,0.0
68464,2023,851,0,0.0
68468,2020,217,0,0.0
68468,2021,212,0,0.0
68468,2022,208,0,0.0
68468,2023,204,0,0.0
68498,2020,436,0,0.0
68498,2021,432,0,0.0
68498,2022,424,0,0.0
68498,2023,417,0,0.0
68500,2020,745,0,0.0
68500,2021,726,0,0.0
68500,2022,711,0,0.0
68500,2023,695,0,0.0
68502,2020,259,0,0.0
68502,2021,249,0,0.0
68502,2022,246,0,0.0
68502,2023,239,0,0.0
68522,2020,90,0,0.0
68522,2021,91,0,0.0
68522,2022,86,0,0.0
68522,2023,85,0,0.0
68524,2020,197,0,0.0
68524,2021,192,0,0.0
68524,2022,189,0,0.0
68524,2023,185,0,0.0
68533,2020,408,0,0.0
68533,2021,402,0,0.0
68533,2022,397,0,0.0
68533,2023,387,0,0.0
68547,2020,13130,1,7.62
68547,2021,13159,1,7.6
68547,2022,12930,0,0.0
68547,2023,12701,0,0.0
68549,2020,342,0,0.0
68549,2021,336,0,0.0
68549,2022,329,0,0.0
68549,2023,323,0,0.0
68572,2020,792,0,0.0
68572,2021,776,0,0.0
68572,2022,762,0,0.0
68572,2023,747,0,0.0
68573,2020,846,0,0.0
68573,2021,830,0,0.0
68573,2022,818,0,0.0
68573,2023,800,0,0.0
68575,2020,3412,0,0.0
68575,2021,3393,1,29.47
68575,2022,3333,1,30.0
68575,2023,3276,1,30.53
68615,2020,2177,1,45.93
68615,2021,2112,0,0.0
68615,2022,2071,0,0.0
68615,2023,2024,0,0.0
68655,2020,3414,0,0.0
68655,2021,3363,0,0.0
68655,2022,3307,2,60.48
68655,2023,3247,0,0.0
68669,2020,574,0,0.0
68669,2021,560,0,0.0
68669,2022,551,0,0.0
68669,2023,535,0,0.0
68673,2020,176,0,0.0
68673,2021,171,0,0.0
68673,2022,167,1,598.8
68673,2023,164,0,0.0
68679,2020,4147,0,0.0
68679,2021,4162,0,0.0
68679,2022,4096,0,0.0
68679,2023,4022,0,0.0
68682,2020,156,0,0.0
68682,2021,149,0,0.0
68682,2022,149,0,0.0
68682,2023,144,0,0.0
68684,2020,256,0,0.0
68684,2021,252,0,0.0
68684,2022,242,0,0.0
68684,2023,239,0,0.0
68686,2020,196,0,0.0
68686,2021,192,0,0.0
68686,2022,189,0,0.0
68686,2023,182,0,0.0
68689,2020,2610,0,0.0
68689,2021,2589,0,0.0
68689,2022,2547,0,0.0
68689,2023,2503,0,0.0
68705,2020,175,0,0.0
68705,2021,174,0,0.0
68705,2022,169,0,0.0
68705,2023,165,0,0.0
68720,2020,285,0,0.0
68720,2021,278,0,0.0
